Trial-ID,Status,Iteration,dropout,lr,lr_decay,top_dropout,Objective,test_acc,test_loss
2463,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04061757956495664,0.9898,0.03387849516957358
2462,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04272519003029447,0.9905,0.03459314709035389
2461,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.037367584537831136,0.9909,0.029328459578729236
2469,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04055271418233557,0.99,0.031021887598704775
2468,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04160546197981845,0.9897,0.03251095419717021
2467,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.041108364774845536,0.9895,0.034621510649623814
2475,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04293935303436592,0.9886,0.03692646578673739
2474,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.03951376031224693,0.9891,0.031047470894479193
2473,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.03944752538188672,0.9906,0.029493064494745338
2471,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.039956621564924716,0.9885,0.032853198570129465
2470,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.03960665076522856,0.9888,0.034647438888432226
2472,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.040627434356875415,0.9901,0.03179137984917033
2478,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.040150752626049016,0.9890000000000001,0.03651582475699251
2477,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04356297062019197,0.9887,0.034208684297790753
2476,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04231068500573747,0.9896,0.03390127718094736
2481,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04143367202742956,0.9877,0.03447426137495786
2480,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.043172622807944816,0.9892,0.03329603207634063
2479,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.039811298702222615,0.9889,0.033341250609140845
2487,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04542617760195086,0.9894,0.03419552360679954
2486,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04604334169191618,0.9887,0.03661583830150776
2485,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04383777574341123,0.9888,0.033331374946562575
2484,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.043075343013741066,0.9883,0.03484041645433754
2483,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04395609680889175,0.9896,0.03282186790290289
2482,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.0442056518473352,0.9882,0.035222223233990366
2493,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.043086859251682964,0.9883,0.03614645612036111
2492,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.044889062331601365,0.9883,0.03484368162588217
2491,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04214090749900788,0.9891,0.03364713536445051
2490,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.045283263371946915,0.9875,0.03744084371505305
2489,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04202175836094345,0.9876,0.03563701781355776
2488,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04393435526732355,0.9878,0.037238878306746485
2500,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04200405501869197,0.9872,0.036538622019207115
2499,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04162773235755352,0.9886,0.03384787066525314
2498,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.044832833083889766,0.988,0.0375501164807938
2497,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.041858702420877913,0.9885,0.03457169528352097
2495,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.043333755538954084,0.9888,0.035445513567980376
2494,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.042880832307583966,0.9885,0.03485269740398508
2496,COMPLETED,15,0.2988341535764932,0.019712125570047537,2.5787122070437713e-09,0.2729014248520879,0.04378362868105372,0.9886,0.035438251946354284
2506,COMPLETED,15,0.0650099388314746,0.020918077702051868,8.846303643265592e-09,0.6930354620028258,0.04668884963037757,0.9868,0.04204223146343138
2502,COMPLETED,15,0.0650099388314746,0.020918077702051868,8.846303643265592e-09,0.6930354620028258,0.041722981810608566,0.9889,0.032963320481521084
2505,COMPLETED,15,0.0650099388314746,0.020918077702051868,8.846303643265592e-09,0.6930354620028258,0.04564860093271515,0.9885,0.03703941385356011
2504,COMPLETED,15,0.0650099388314746,0.020918077702051868,8.846303643265592e-09,0.6930354620028258,0.04586182699616378,0.9869,0.04016878455686383
2503,COMPLETED,15,0.0650099388314746,0.020918077702051868,8.846303643265592e-09,0.6930354620028258,0.0435010165037432,0.9874,0.03865490952874534
